id,brand,model,description,price,list_1,list_2,list_3,list_4,list_5,list_6,list_7,list_8,list_9
20008007,TULIPAN,profilacticos,"TULIPAN Mixta x 12 u",12720.90,0,12720.90,12839.70,12969.00,13218.10,13456.60,13758.80,14018.50,14667.20
20008015,TULIPAN,,"TULIPAN Clasico x 16 u",16961.30,0,16961.30,17119.60,17292.00,17624.20,17942.20,18345.00,18691.30,19556.40
20008099,TULIPAN,profilacticos,"TULIPAN Mix x 13 PAGA 12",12720.90,0,12720.90,12839.70,12969.00,13218.10,13456.60,13758.80,14018.50,14667.20
20008102,TULIPAN,"gel intimo","TULIPAN Gel Intimo Excitante x 30 Ml",2820.42,0,2820.42,2846.11,2874.08,2927.97,2979.56,3044.91,3101.09,3241.42
20008300,TULIPAN,"gel intimo","TULIPAN Gel Intimo Clasico x 30 Ml",2820.42,0,2820.42,2846.11,2874.08,2927.97,2979.56,3044.91,3101.09,3241.42
20012004,VARIOS,pack,"DUC Jab Armonic 3 x 110 g",1285.50,0,1285.50,1297.30,1309.90,1334.50,1358.10,1387.90,1413.40,1477.50
20012007,VARIOS,pack,"DUC Jab Citrus 3 x 110 g",1285.50,0,1285.50,1297.30,1309.90,1334.50,1358.10,1387.90,1413.40,1477.50
20012017,VARIOS,individual,"KENIA Jab Cremoso x 90 g",363.80,0,363.80,367.10,370.70,377.70,384.40,392.80,400.00,418.10
20012020,VARIOS,individual,"DUC Jab Relax x 110 g",449.70,0,449.70,453.80,458.20,466.80,475.00,485.40,494.40,516.80
20012022,VARIOS,individual,"DUC Jab Hidrative x 110 g",449.70,0,449.70,453.80,458.20,466.80,475.00,485.40,494.40,516.80
20012023,VARIOS,individual,"DUC Jab Armonic x 110 g",449.70,0,449.70,453.80,458.20,466.80,475.00,485.40,494.40,516.80
20012024,VARIOS,individual,"DUC Jab Citrus x 110 g",449.70,0,449.70,453.80,458.20,466.80,475.00,485.40,494.40,516.80
20012026,VARIOS,,"KENIA Jabon 3 x 80 g",910.90,0,990.10,999.20,1009.00,1027.90,1045.90,1068.90,1088.70,1137.90
20024102,ALGABO,Quitaesmaltes,"ALGABO Quitaesmalte Keratina 24 x 50 ml",16939.40,0,16939.40,17091.20,17256.50,17575.00,17879.90,18266.10,18598.10,19427.40
20024104,ALGABO,Quitaesmaltes,"ALGABO Quitaesmalte Humectante 24 x 50 ml",16939.40,0,16939.40,17091.20,17256.50,17575.00,17879.90,18266.10,18598.10,19427.40
20032008,GALAPAGOS,gel,"GALAPAGOS Gel Fijador 12 x 250 g",21766.90,0,21766.90,21965.20,22181.10,22596.90,22995.10,23499.50,23933.00,25016.10
20036100,VARIOS,escarbadientes,"DESAFIO Palillero Mesa 12 x 50 u",3436.13,0,3436.13,3467.34,3501.52,3567.19,3629.89,3709.55,3778.18,3949.07
20044004,GALAPAGOS,"cremas corporal","GALAPAGOS Crema AloeV 12 x 450 g",48571.30,0,48571.30,49013.60,49495.30,50423.30,51311.80,52437.20,53404.70,55821.40
20044006,GALAPAGOS,"cremas corporal","GALAPAGOS Crema AloeV 12 x 180 g",28818.80,0,28818.80,29081.20,29367.10,29917.70,30444.80,31112.60,31686.60,33120.50
20052111,DISMAFAR,pañuelos,"DISMAR Panuelo x 6 u",1031.40,0,1031.40,1040.60,1050.70,1070.00,1088.70,1112.20,1132.30,1182.80
20052112,DISMAFAR,latex,"DISMAR Guantes Mediano Super 12 x 2 u",12237.20,0,12237.20,12346.90,12466.30,12696.40,12916.60,13195.70,13435.50,14034.60
20052120,DISMAFAR,latex,"DISMAR Guantes Chico Super 12 x 2 u",12237.20,0,12237.20,12346.90,12466.30,12696.40,12916.60,13195.70,13435.50,14034.60
20052121,DISMAFAR,latex,"DISMAR Guantes Grande Super 12 x 2 u",12237.20,0,12237.20,12346.90,12466.30,12696.40,12916.60,13195.70,13435.50,14034.60
22001012,DONCELLA,algodones,"DONCELLA Algodon 10 x 300 g",23297.00,0,23297.00,23509.10,23740.20,24185.30,24611.50,25151.30,25615.30,26774.50
22001016,DONCELLA,algodones,"DONCELLA Algodon 10 x 500 g",36049.00,0,36049.00,36377.20,36734.80,37423.50,38082.90,38918.20,39636.30,41429.90
22004020,DONCELLA,,"DONCELLA Prctor Diario 30 x 20 u",15458.60,0,16595.60,16746.70,16911.30,17228.40,17531.90,17916.50,18247.00,19072.80
22804002,SEDAL,,"SEDAL Shampoo 24 x 10 Ml",2606.10,0,2606.10,2630.40,2656.90,2708.00,2756.80,2818.70,2871.90,3004.80
22804020,VARIOS,blanco,"GIGANTE Jab Bco Frag Intensa x 150 g",484.00,0,484.00,488.30,493.30,502.50,511.30,522.50,532.20,556.30
22804102,SEDAL,,"SEDAL Acondicionador 24 x 10 Ml",2604.90,0,2604.90,2629.20,2655.70,2706.70,2755.50,2817.40,2870.60,3003.40
22804115,DISMAFAR,hisopos,"DISMAR Hisopo 12 x 100 u Pote",9382.80,0,9382.80,9466.80,9558.40,9734.80,9903.70,10117.60,10301.50,10760.90
22804331,CANNON,mujer,"PAULA ALMA Colonia x 60 Cc",15037.90,0,15037.90,15172.70,15319.40,15602.20,15872.80,16215.70,16510.40,17246.70
22804333,CANNON,,"PAULA ALMA Desod x 123 Cc",2470.00,0,2470.00,2492.10,2516.20,2562.70,2607.10,2663.40,2711.80,2832.80
22804339,CANNON,hombre,"KEVIN Bolsito Deo + Colonia",15725.19,0,15725.19,15866.09,16019.57,16315.20,16598.26,16956.79,17265.01,18034.91
22804393,RAID,hogar,"RAID Tableta  x 24 u",74337.50,0,74337.50,75031.30,75787.10,77242.90,78636.70,80402.20,81920.00,85711.20
22804412,ALGABO,frasco,"ALGABO Enj Fco Manzanilla y Magnolia 930 ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22804414,ALGABO,repuesto,"ALGABO Sh Repuesto Aguacate y Argan x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804428,ALGABO,repuesto,"ALGABO Enj Repuesto Coco y Leche x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804433,ALGABO,repuesto,"ALGABO Sh Repuesto Manzanilla y Magnolia x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804437,ALGABO,frasco,"ALGABO Sh Fco Aguacate y Argan x 930 Ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22804438,ALGABO,repuesto,"ALGABO Enj Repuesto Aguacate y Argan x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804441,ALGABO,frasco,"ALGABO Sh Fco Coco y Leche x 930 Ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22804442,ALGABO,repuesto,"ALGABO Sh Repuesto Coco y Leche x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804454,ALGABO,frasco,"ALGABO Enj Fco Coco y Leche x 930 Ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22804470,ALGABO,frasco,"ALGABO Enj Fco Aguacate y Argan x 930 Ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22804504,CANNON,mujer,"PAULA Colonia x 60 cc",15800.70,0,15800.70,15942.30,16096.50,16393.60,16678.00,17038.20,17347.90,18121.50
22804508,VARIOS,petacas,"NEW STYLE/BAR & PUBS Petaca Cafe Al Cognac 12 u x 200 Cc",10720.51,0,10720.51,10820.57,10929.56,11139.50,11340.51,11595.12,11814.00,12360.75
22804513,VARIOS,petacas,"NEW STYLE/BAR & PUBS Petaca Dulce de Leche 12 u x 200 Cc",10720.51,0,10720.51,10820.57,10929.56,11139.50,11340.51,11595.12,11814.00,12360.75
22804516,CANNON,mujer,"PAULA Desod Aero x 123 cc",2470.00,0,2470.00,2492.10,2516.20,2562.70,2607.10,2663.40,2711.80,2832.80
22804560,ALGABO,repuesto,"ALGABO Enj Repuesto Manzanilla y Magnolia x 300 Ml",833.09,0,833.09,840.55,848.68,864.34,879.34,898.33,914.66,955.45
22804661,CANNON,mujer,"CIEL NUIT Desod x 123 cc",2381.80,0,2381.80,2403.10,2426.40,2471.10,2514.00,2568.30,2615.00,2731.60
22804667,CANNON,hombre,"CHESTER ICE Colonia x 60 Ml",5287.30,0,5287.30,5334.70,5386.30,5485.70,5580.90,5701.40,5805.10,6063.90
22804704,VARIOS,cintas,"AUCA Cinta Embalaje 6 x 40 Mts x 45Mm",7723.04,0,7723.04,7795.13,7873.64,8024.89,8169.69,8353.12,8510.79,8904.67
22804760,CANNON,hombre,"COLBERT US Desod Aero x 150 cc",2602.30,0,2602.30,2625.60,2651.00,2699.90,2746.80,2806.10,2857.10,2984.50
22820013,ALGABO,niños,"ALGABO Perf Spray Hulk x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22820014,ALGABO,,"ALGABO Gel Fijacion Fuerte x 150 g",1180.20,0,1180.20,1190.80,1202.50,1224.50,1245.70,1272.60,1295.80,1353.50
22820016,ALGABO,,"ALGABO Talquera Pies x 100 g",885.10,0,885.10,893.10,901.70,918.40,934.30,954.50,971.80,1015.20
22820018,ALGABO,niños,"ALGABO Perf Spray SpiderMan x 125ml",3818.30,0,3818.30,3852.50,3889.80,3961.60,4030.30,4117.30,4192.20,4379.10
22820019,ALGABO,,"ALGABO Talco DP Pies x 200 g",1155.90,0,1155.90,1166.30,1177.50,1199.30,1220.10,1246.40,1269.10,1325.70
22820022,ALGABO,,"ALGABO Gel Efecto Humedo x 150 g",1180.20,0,1180.20,1190.80,1202.30,1224.50,1257.50,1272.60,1295.80,1353.50
22820023,ALGABO,,"ALGABO Gel Brillo y Control x 150 g",1180.20,0,1180.20,1190.80,1202.30,1224.50,1245.70,1272.60,1295.80,1353.50
22820025,ALGABO,,"ALGABO Jab Liq Dispenser Green Tea x 300 ml",1388.50,0,1388.50,1400.90,1414.50,1440.60,1465.60,1497.20,1524.40,1592.40
22820026,ALGABO,niños,"ALGABO Perf Spray Star Wars x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22820027,ALGABO,niños,"ALGABO Perf Spray Minions x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22820028,ALGABO,niños,"ALGABO Perf Spray Frozen2 x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22820029,ALGABO,,"ALGABO Jab Liq Dispenser Floral Rain x 300 ml",1388.50,0,1388.50,1400.90,1414.50,1440.60,1465.60,1497.20,1524.40,1592.40
22820030,ALGABO,,"ALGABO Sh Fco Manzanilla y Magnolia x 930 Ml",1648.81,0,1648.81,1663.59,1679.68,1710.68,1740.36,1777.95,1810.27,1890.99
22820031,ALGABO,talquera,"ALGABO Talquera x 120g + 20% Gtis",1155.91,0,1155.91,1166.26,1177.54,1199.28,1231.64,1246.44,1269.09,1325.68
22820032,ALGABO,,"ALGABO Jab Liq Dispenser Ftos Bosques x 300 ml",1388.50,0,1388.50,1400.90,1414.50,1440.60,1465.60,1497.20,1524.40,1592.40
22820033,ALGABO,,"ALGABO Jab Liq DP Floral Rain x 300 ml",890.90,0,890.90,898.90,907.60,924.40,940.40,960.70,978.20,1021.80
22820067,VARIOS,blanco,"GIGANTE Jab Bco Clasico x 200 g",631.40,0,631.40,637.20,643.50,655.50,667.00,681.60,694.20,725.60
22820117,ALGABO,niños,"ALGABO Perf Spray Hello Kitty x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22820120,ALGABO,repuesto,"ALGABO Talco DP Flotal x 200 g",1087.60,0,1087.60,1097.40,1108.00,1128.40,1148.00,1172.80,1194.10,1247.40
22820251,ALGABO,,"ALGABO Jab Liq DP Cream x 300 ml",890.90,0,890.90,898.90,907.60,924.40,940.40,960.70,978.20,1021.80
22820254,ALGABO,,"ALGABO Jab Liq DP Green Tea x 300 ml",890.90,0,890.90,898.90,907.60,924.40,940.40,960.70,978.20,1021.80
22820255,ALGABO,,"ALGABO Jab Liq DP Citrus Splash x 300 ml",890.90,0,890.90,898.90,907.60,924.40,940.40,960.70,978.20,1021.80
22820257,ALGABO,,"ALGABO Jab Liq Dispenser Citrus Splash x 300 ml",1388.50,0,1388.50,1400.90,1414.50,1440.60,1465.60,1497.20,1524.40,1592.40
22820261,ALGABO,,"ALGABO Jab Liq Dispenser Cream x 300 ml",1388.50,0,1388.50,1400.90,1414.50,1440.60,1465.60,1497.20,1524.40,1592.40
22820351,VARIOS,blanco,"ASTRO Jab x 200 g Bco",397.67,0,397.67,401.23,405.11,412.59,419.74,428.81,436.61,456.08
22824031,ALGABO,niños,"ALGABO Perf Spray Hello Kitty Alegria x 125ml",3818.31,0,3818.31,3852.52,3889.78,3961.57,4030.30,4117.36,4192.19,4379.14
22824044,CANNON,mujer,"CARO CUORE Desod Aero x 123 Ml",2470.00,0,2470.00,2492.10,2516.20,2562.70,2607.10,2663.40,2711.80,2832.80
22824048,PRIME,profilacticos,"PRIME Anatomico (verde) 24 x 3 u",32539.38,0,32539.38,32843.08,33173.90,33811.13,34421.24,35194.05,35858.40,37517.91
22824050,CANNON,,"CARO CUORE AMORE Colonia x 60 Ml",14493.10,0,14493.10,14622.90,14764.40,15036.90,15297.70,15628.20,15912.20,16621.80
22824137,CANNON,hombre,"COLBERT Desod Aero x 150 cc",2602.30,0,2602.30,2625.60,2651.00,2699.90,2746.80,2806.10,2857.10,2984.50
22824336,CANNON,hombre,"COLBERT NOIR Desod Aero x 150 cc",2602.30,0,2602.30,2625.60,2651.00,2699.90,2746.80,2806.10,2857.10,2984.50
23604030,DILAX,,"PARTY TIME Globo Bco x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604031,DILAX,banderita,"PARTY TIME Banderin Feliz Cmple Bco/Dorado x 12 u X",16581.00,0,16581.00,16732.00,16896.50,17213.30,17516.60,17900.80,18231.00,19056.00
23604032,DILAX,,"PARTY TIME Globo Celeste x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604034,DILAX,globos,"PARTY TIME Globo Rosa x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604035,DILAX,banderita,"PARTY TIME Banderin Feliz Cumple Rosa/Dorado x 12 u X",16581.00,0,16581.00,16732.00,16896.50,17213.30,17516.60,17900.80,18231.00,19056.00
23604036,DILAX,globos,"PARTY TIME Globo Rojo x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604037,DILAX,banderita,"PARTY TIME Banderin Feliz Cumple Celeste/Dorado x 12 u X",16581.00,0,16581.00,16732.00,16896.50,17213.30,17516.60,17900.80,18231.00,19056.00
23604038,DILAX,globos,"PARTY TIME Globo Amarillo x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604039,DILAX,"feliz cumpleaños","PARTY TIME Velas x 36+4 Magicas+Feliz Cmple",1800.40,0,1800.40,1816.79,1834.65,1869.05,1901.98,1943.70,1979.56,2069.14
23604040,DILAX,globos,"PARTY TIME Globo Azul x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604042,DILAX,globos,"PARTY TIME Globo Negro x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604044,DILAX,,"PARTY TIME Globo Surtido x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604048,DILAX,globos,"PARTY TIME Globo Feliz Cumple x 50 u (9"")",3492.70,0,3492.70,3525.30,3560.80,3629.20,3694.70,3777.60,3848.90,4027.10
23604050,DILAX,globos,"GLOBOX Globo Perlado Bco x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604051,DILAX,bombitas,"PARTY TIME Bombita 30 x 80 u",17833.80,0,17833.80,17996.10,18173.00,18513.80,18840.00,19253.20,19608.40,20495.80
23604052,DILAX,globos,"GLOBOX Globo Perlado Rosa x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604053,DILAX,globos,"OVNI Globo Nro 0 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604054,DILAX,globos,"GLOBOX Globo Perlado Verde x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604055,DILAX,globos,"OVNI Globo Nro 1 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604056,DILAX,globos,"GLOBOX Globo Perlado Celeste x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604057,DILAX,globos,"OVNI Globo Nro 2 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604058,DILAX,globos,"GLOBOX Globo Perlado Violeta x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604059,DILAX,globos,"OVNI Globo Nro 3 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604060,DILAX,globos,"GLOBOX Globo Perlado Rojo x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604061,DILAX,globos,"OVNI Globo Nro 4 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604062,DILAX,globos,"GLOBOX Globo Perlado Azul x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604063,DILAX,,"OVNI Globo Nro 5 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604064,DILAX,globos,"GLOBOX Globo Perlado Amarillo x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604065,DILAX,,"OVNI Globo Nro 6 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604066,DILAX,globos,"GLOBOX Globo Perlado Dorado x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604067,DILAX,globos,"OVNI Globo Nro 7 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604068,DILAX,globos,"GLOBOX Globo Perlado Lila x 25 u (9""",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604069,DILAX,globos,"OVNI Globo Nro 8 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604070,DILAX,globos,"GLOBOX Globo Perlado Negro x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604071,DILAX,globos,"OVNI Globo Nro 9 Plateado x 5 u (14"")",3689.30,0,3689.30,3722.90,3759.40,3829.90,3897.40,3982.90,4056.40,4240.00
23604072,DILAX,globos,"GLOBOX Globo Perlado Salmon x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604075,DILAX,globos,"GLOBOX Globo Perlado Azul Oscuro x 25 u (9"")",2461.90,0,2461.90,2484.30,2508.80,2555.80,2600.80,2657.90,2706.90,2829.40
23604076,DILAX,globos,"PARTY TIME Globo Verde Manzana x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23604078,DILAX,globos,"PARTY TIME Globo Lila Claro x 50 u (9"")",2739.70,0,2739.70,2765.30,2793.20,2846.80,2898.20,2963.20,3019.20,3158.90
23605014,TROMPITO,juguetes,"TROMPITO Ctllon Araña Gde x 6 u",855.40,0,855.40,863.40,872.10,888.80,904.90,925.20,942.70,986.30
23605016,TROMPITO,juguetes,"TROMPITO Ctllon Porta Globos x 25 u",738.00,0,738.00,744.90,752.40,766.80,780.70,798.20,813.30,850.90
23605018,TROMPITO,juguetes,"TROMPITO Ctllon Naipes x 40 u",410.90,0,410.90,414.80,418.90,427.00,434.70,444.40,452.90,473.80
23605022,TROMPITO,juguetes,"TROMPITO Ctllon Pulsera Esclava x 10 u",964.40,0,964.40,973.40,983.20,1002.10,1020.20,1043.10,1062.80,1112.00
23605025,TROMPITO,juguetes,"TROMPITO Ctllon Camioncitos x 6 u X",1195.10,0,1195.10,1206.20,1218.40,1241.80,1264.20,1292.50,1317.00,1377.90
23605028,TROMPITO,juguetes,"TROMPITO Ctllon Soldaditos x 20 u",1169.90,0,1169.90,1180.80,1192.70,1215.60,1237.60,1265.30,1289.30,1348.90
23605030,TROMPITO,,"TROMPITO Ctllon Cornetita x 15 u",1119.60,0,1119.60,1130.00,1141.40,1163.30,1184.30,1210.90,1233.80,1290.90
23605038,TROMPITO,juguetes,"TROMPITO Ctllon Dinosaurios x 5 u",1627.00,0,1627.00,1642.10,1658.70,1690.50,1721.00,1759.70,1792.90,1875.90
23605040,TROMPITO,juguetes,"TROMPITO Ctllon Animales Marinos x 8 u",1048.30,0,1048.30,1058.10,1068.70,1089.30,1108.90,1133.80,1155.20,1208.70
23605042,TROMPITO,juguetes,"TROMPITO Ctllon Animales Granja x 8 u",1119.60,0,1119.60,1138.30,1141.40,1163.30,1184.30,1210.90,1233.80,1290.90
23605044,TROMPITO,juguetes,"TROMPITO Ctllon Moldes Cortantes x 12 u",813.50,0,813.50,821.10,829.30,845.30,860.50,879.80,896.50,937.90
23605048,TROMPITO,juguetes,"TROMPITO Ctllon Bichos x 4 u",1471.80,0,1471.80,1485.50,1500.50,1529.30,1556.90,1591.90,1622.00,1697.00
23605052,TROMPITO,juguetes,"TROMPITO Ctllon Indios x 20 u",1103.70,0,1103.70,1113.90,1125.20,1146.80,1167.50,1193.70,1216.30,1272.50
23605054,TROMPITO,juguetes,"TROMPITO Ctllon Pito x 20 u",1576.70,0,1576.70,1591.30,1607.40,1638.30,1667.80,1705.20,1737.50,1817.90
23605056,TROMPITO,juguetes,"TROMPITO Ctllon Juguete Gde x 70 u",1660.50,0,1660.50,1676.00,1692.90,1725.40,1756.50,1795.90,1829.90,1914.60
23605062,TROMPITO,juguetes,"TROMPITO Ctllon Vincha Resorte C/Fig x 6 u",928.97,0,928.97,944.53,947.08,965.26,982.68,1004.73,1023.74,1071.09
23605064,TROMPITO,,"TROMPITO Ctllon Vincha C/Flor x 6 u",914.10,0,914.10,929.40,931.90,949.80,967.00,988.70,1007.40,1054.00
24804006,DULZUPLAST,cintas,"DULZUPLAST TACSA Cinta Aisla x 10u x 13mmx5mt",8073.60,0,8073.60,8146.00,8224.80,8376.50,8521.90,8706.00,8864.20,9258.80
24804011,PRESTOBARBA,"dos filos","PRESTOBARBA Ultra Maq2 x 20 u",23321.40,0,23321.40,23539.00,23776.10,24232.80,24670.10,25224.00,25700.10,26889.50
24804103,MACH3,,"MACH3 Turbo x 2 u",9109.00,0,9109.00,9194.00,9286.60,9465.00,9635.80,9852.10,10038.10,10502.70
24804109,GILLETTE,,"GILLETTE Hoja PAfeitar 20 x 5 u (TiraCompleta)",22268.30,0,22268.30,22476.20,22702.60,23138.60,23556.20,24085.10,24539.70,25675.40
24804154,CANNON,niños,"MUJERCITAS Desod Aero x 123 cc",2117.10,0,2117.10,2136.10,2156.80,2196.60,2234.70,2283.00,2324.50,2428.10
24812008,COLGATE,cepillos,"COLGATE Cepillo x 14u Paga 12 u",10048.50,0,10048.50,10142.30,10244.40,10441.20,10629.60,10868.30,11073.40,11585.90
25204001,CANNON,hombre,"KEVIN ABSOLUTE Colonia x 60 cc",13294.40,0,13294.40,13413.50,13543.30,13793.20,14032.50,14335.60,14596.20,15247.10
25204002,CANNON,,"CIEL Desod x 123 cc Mujer",2381.80,0,2381.80,2403.10,2426.40,2471.10,2514.00,2568.30,2615.00,2731.60
25204003,CANNON,hombre,"KEVIN ABSOLUTE Desod Aero x 150 Cc",2663.00,0,2663.00,2686.80,2712.80,2762.90,2810.80,2871.50,2923.70,3054.10
25204004,CANNON,hombre,"COLBERT NOIR Colonia x 60 cc",7062.60,0,7062.60,7125.90,7194.90,7327.60,7454.80,7615.80,7754.20,8100.00
25204008,CANNON,mujer,"CIEL CRISTAL Colonia x 50 Ml",10097.90,0,10097.90,10188.40,10287.00,10476.80,10658.60,10888.80,11086.70,11581.10
25204011,CANNON,,"KEVIN FREEDOM Desod Aero x 150 Cc",2663.00,0,2663.00,2686.80,2712.80,2762.90,2810.80,2871.50,2923.70,3054.10
25204013,CANNON,hombre,"KEVIN FREEDOM Colonia x 60 Ml",11042.30,0,11042.30,11141.30,11249.10,11456.60,11655.40,11907.20,12123.60,12664.20
25204016,CANNON,mujer,"LAS PEPAS Ninfa Desod Aero x 123 cc",2470.00,0,2470.00,2492.10,2516.20,2562.70,2607.10,2663.40,2711.80,2832.80
25204018,CANNON,hombre,"COLBERT PINO Desod Aero x 150 Ml",2602.30,0,2602.30,2625.60,2651.00,2699.90,2746.80,2806.10,2857.10,2984.50
25204020,CANNON,hombre,"KEVIN PARK Colonia x 60 Ml",9080.90,0,9080.90,9162.20,9250.90,9421.60,9585.00,9792.10,9970.10,10414.70
25204024,CANNON,hombre,"COLBERT SPACE Colonia x 60 Ml",7641.60,0,7641.60,7710.00,7784.60,7928.30,8065.80,8240.00,8389.80,8764.00
25204026,DISMAFAR,"bolsa agua","DISMAR Bolsa de Agua Caliente x 2 Lts",3231.20,0,3231.20,3260.20,3291.70,3352.50,3410.60,3484.30,3547.60,3705.80
25204027,CANNON,,"KEVIN Colonia x 60 ml",8572.30,0,8572.30,8649.20,8732.80,8894.00,9048.30,9243.70,9411.70,9831.50
25204029,CANNON,,"KEVIN BLACK Colonia x 60 Ml Hombre",9153.50,0,9153.50,9235.50,9324.90,9497.00,9661.70,9870.40,10049.80,10498.00
25204030,CANNON,niños,"PIBE S Colonia x 80 cc",4476.90,0,4476.90,4517.00,4560.70,4644.80,4725.40,4827.50,4915.20,5134.40
25204031,CANNON,,"KEVIN SPIRIT Colonia x 60 Ml",8862.90,0,8862.90,8942.30,9028.80,9195.50,9355.00,9557.10,9730.80,10164.70
25204035,CANNON,,"CIEL MAGIC Colonia x 50 Ml",10424.80,0,10424.80,10518.30,10620.00,10816.00,11003.60,11241.30,11445.60,11956.00
25204040,CANNON,hombre,"ACQUA DI COLBERT Colonia x 60 cc",7525.80,0,7525.80,7593.20,7666.70,7808.10,7943.60,8115.20,8262.70,8631.20
25204042,CANNON,,"COQUETERIAS Colonia x 80 Ml Regalo",4554.10,0,4554.10,4594.90,4639.30,4724.90,4806.90,4910.70,5000.00,5223.00
25204050,CANNON,niños,"PACO Colonia x 60 cc",4168.10,0,4168.10,4205.50,4246.10,4324.50,4399.50,4494.60,4576.30,4780.30
